,id,datetime,visitor_id,device_type,revenue,tax
377,378,2019-08-19 00:00:00,68400291707473,1,635.7021724071578,0.19
378,379,2019-08-06 00:00:00,99094913875672,4,345.90703974981346,0.07
379,380,2019-10-17 00:00:00,54165718643254,2,193.9795223581603,0.19
380,381,2019-10-26 00:00:00,57020931945155,2,190.13213611425087,0.07
381,382,2019-09-17 00:00:00,74213960354355,3,219.13651593861232,0.19
382,383,2019-10-17 00:00:00,31381868671164,1,648.6840700831916,0.19
383,384,2019-08-30 00:00:00,56506946116975,1,114.69579363289722,0.19
384,385,2019-09-14 00:00:00,73774552595496,2,615.0733855748482,0.19
385,386,2019-08-31 00:00:00,87554666036875,4,611.3281208172469,0.07
386,387,2019-10-26 00:00:00,7286817259293,1,173.24217849157893,0.19
387,388,2019-11-03 00:00:00,32230429966306,1,517.6974645554927,0.07
388,389,2019-08-15 00:00:00,67532844698107,3,802.0840425350274,0.19
389,390,2019-08-08 00:00:00,50606894824195,2,66.89268849705165,0.19
390,391,2019-09-03 00:00:00,80530189808403,1,310.33348500664056,0.07
391,392,2019-11-01 00:00:00,79330627814041,4,747.9129423745343,0.07
392,393,2019-09-22 00:00:00,9717736031844,2,243.34229044377952,0.19
393,394,2019-08-13 00:00:00,66463378838003,3,587.8047896406057,0.19
394,395,2019-09-11 00:00:00,26065535427631,3,261.3971241083324,0.19
395,396,2019-10-17 00:00:00,81234585034675,3,225.20634976174622,0.19
396,397,2019-08-11 00:00:00,2644138052568,4,621.2006137331878,0.19
397,398,2019-08-25 00:00:00,2748942206400,4,839.5870262572341,0.07
398,399,2019-08-20 00:00:00,16349588535938,1,680.463044689881,0.19
399,400,2019-08-31 00:00:00,76357038085878,3,439.44318966517784,0.19
400,401,2019-09-02 00:00:00,47093250236633,2,80.60809227793742,0.19
401,402,2019-10-06 00:00:00,21101630226015,3,509.38894926490303,0.07
402,403,2019-09-01 00:00:00,42325377793163,2,543.2646471378821,0.19
403,404,2019-10-29 00:00:00,10192126022043,4,812.3206747851159,0.07
404,405,2019-08-24 00:00:00,19782380024377,1,773.1920012326507,0.07
405,406,2019-09-20 00:00:00,74810646407685,1,459.0408214366771,0.19
406,407,2019-09-15 00:00:00,75468469217712,4,485.8063603800854,0.07
407,408,2019-08-10 00:00:00,89383413204380,3,684.4525768980454,0.19
408,409,2019-09-24 00:00:00,42037646763416,4,159.71454723788867,0.19
409,410,2019-09-04 00:00:00,64103041617809,3,236.40050961227718,0.19
410,411,2019-09-02 00:00:00,98577061537531,1,330.14051028038915,0.19
411,412,2019-08-06 00:00:00,86270067945494,4,403.4763099652118,0.19
412,413,2019-09-28 00:00:00,62376855740939,4,707.1515771856159,0.07
413,414,2019-09-30 00:00:00,96051679029213,1,810.0180252574429,0.07
414,415,2019-09-12 00:00:00,84306248098237,1,766.692996645212,0.19
415,416,2019-11-01 00:00:00,91921550496997,2,459.4023066451909,0.07
416,417,2019-10-23 00:00:00,14847552874897,4,688.1661398182564,0.07
417,418,2019-10-26 00:00:00,29292752151221,4,754.626803978843,0.19
418,419,2019-10-11 00:00:00,42037646763416,1,578.7558785160134,0.19
419,420,2019-09-20 00:00:00,89221475389743,4,585.9099089442434,0.19
420,421,2019-09-08 00:00:00,49331458456556,1,544.1058152729394,0.19
421,422,2019-10-20 00:00:00,84878295639931,3,535.4644097636245,0.19
422,423,2019-10-19 00:00:00,66936803455365,2,274.5086318473651,0.07
423,424,2019-09-06 00:00:00,25032876366997,1,191.43354368612893,0.19
424,425,2019-08-09 00:00:00,35271994616383,1,736.6196034259743,0.07
425,426,2019-10-22 00:00:00,57370495041967,3,753.4393138674834,0.19
426,427,2019-08-30 00:00:00,62220033259830,1,619.0060537640053,0.19
427,428,2019-08-30 00:00:00,1427510970926,1,552.7901494603049,0.19
428,429,2019-09-27 00:00:00,15711354160102,2,796.2405616224858,0.19
429,430,2019-11-02 00:00:00,32141996662290,4,415.7680487126976,0.07
430,431,2019-09-03 00:00:00,98198722289603,2,171.02219950118453,0.19
431,432,2019-08-28 00:00:00,2339074478104,1,234.1052588182827,0.07
432,433,2019-09-01 00:00:00,73811488473864,2,556.9147018009362,0.19
433,434,2019-09-25 00:00:00,48214990627462,1,188.78019008793538,0.19
434,435,2019-10-13 00:00:00,92702223286800,1,447.28482019171196,0.19
435,436,2019-08-29 00:00:00,71991240335357,3,414.3479989676069,0.19
436,437,2019-10-05 00:00:00,16972859212239,4,655.121064721478,0.07
437,438,2019-10-19 00:00:00,29971973566884,1,628.0505631736204,0.19
438,439,2019-09-13 00:00:00,19883051709898,2,201.88860456950897,0.07
439,440,2019-10-08 00:00:00,50261130053005,3,414.96709841410535,0.07
440,441,2019-08-24 00:00:00,60735972463378,3,511.02721056214284,0.07
441,442,2019-09-05 00:00:00,11632708481659,4,240.77332762641024,0.19
442,443,2019-10-10 00:00:00,27102214517978,1,808.2744148515335,0.19
443,444,2019-08-09 00:00:00,56199200266586,4,40.536923157437016,0.07
444,445,2019-09-15 00:00:00,32307462448541,3,444.6717819047076,0.07
445,446,2019-09-25 00:00:00,76784059428101,1,523.8390674147496,0.19
446,447,2019-10-11 00:00:00,75755851929693,3,288.4478806620247,0.19
447,448,2019-10-29 00:00:00,35179529022983,2,93.33259588864593,0.07
448,449,2019-08-25 00:00:00,72841262316600,1,456.31405083749945,0.07
449,450,2019-10-25 00:00:00,96122597663522,2,875.0861842220245,0.07
450,451,2019-10-19 00:00:00,30694419942062,1,135.14076990773128,0.19
451,452,2019-10-17 00:00:00,15546067741721,1,136.09163238897403,0.07
452,453,2019-08-22 00:00:00,56787388463806,4,403.86095593270613,0.07
453,454,2019-10-11 00:00:00,1069823565865,2,804.8077314803558,0.19
454,455,2019-10-20 00:00:00,97793188545422,1,752.8867975879011,0.07
455,456,2019-10-15 00:00:00,3384450749421,3,13.55221358120141,0.07
456,457,2019-10-16 00:00:00,46867499719996,4,869.2982626719684,0.07
457,458,2019-10-02 00:00:00,76093463049416,1,592.477990458596,0.19
458,459,2019-08-24 00:00:00,90075813366781,3,240.90243729772862,0.19
459,460,2019-10-04 00:00:00,66024291393316,1,55.93558972605135,0.07
460,461,2019-09-08 00:00:00,36601051764534,1,93.10247692537175,0.19
461,462,2019-10-10 00:00:00,51220258011202,3,387.5754719249464,0.19
462,463,2019-09-13 00:00:00,18693399497947,1,171.68322604493653,0.19
463,464,2019-10-19 00:00:00,2491978126808,2,437.7145234266718,0.19
464,465,2019-10-21 00:00:00,89523350643840,4,468.70489724839194,0.19
465,466,2019-10-14 00:00:00,16585642840518,2,409.6697437698877,0.19
466,467,2019-10-12 00:00:00,17453990351929,1,351.80855853210943,0.07
467,468,2019-08-06 00:00:00,47593740832808,2,858.4595302510453,0.19
468,469,2019-10-10 00:00:00,33542118979468,3,742.7784214920827,0.19
469,470,2019-10-08 00:00:00,35565738425480,2,900.0017058943511,0.19
470,471,2019-09-11 00:00:00,76261831981753,4,361.8504541009323,0.19
471,472,2019-08-09 00:00:00,4174132061868,1,152.68005696709804,0.07
472,473,2019-10-10 00:00:00,8181768934502,2,747.3153901692414,0.07
473,474,2019-10-17 00:00:00,1194277518740,1,558.9063874650318,0.19
474,475,2019-10-10 00:00:00,30086095384819,1,517.660796455802,0.19
475,476,2019-10-03 00:00:00,14255107659110,4,28.988061500752387,0.19
476,477,2019-09-08 00:00:00,59290175985594,1,261.69238682944,0.19
477,478,2019-10-13 00:00:00,76578744165415,4,200.15087940238163,0.19
478,479,2019-10-21 00:00:00,73306858973570,2,647.1964661319198,0.07
479,480,2019-08-27 00:00:00,84725499961911,4,380.66043536887054,0.19
480,481,2019-09-04 00:00:00,92044357507525,2,119.97045276975844,0.07
481,482,2019-09-08 00:00:00,88706797884733,2,576.8315809446419,0.07
482,483,2019-10-11 00:00:00,55890948547820,1,736.4961963005923,0.19
483,484,2019-10-04 00:00:00,57953731343902,1,107.47354550523488,0.19
484,485,2019-10-23 00:00:00,71624127119212,4,535.0688053821083,0.19
485,486,2019-09-24 00:00:00,14226478550424,3,299.11741419771204,0.19
486,487,2019-09-23 00:00:00,94113082254905,2,351.49645442086336,0.07
487,488,2019-10-20 00:00:00,16301270526880,4,882.0431962376027,0.07
488,489,2019-09-11 00:00:00,86786214621147,4,568.0774210850904,0.19
489,490,2019-09-07 00:00:00,40939079090342,2,391.9059908742317,0.07
490,491,2019-10-11 00:00:00,42635580533952,1,586.7975224822903,0.07
491,492,2019-11-03 00:00:00,75410374507673,1,125.30982877246115,0.07
492,493,2019-10-02 00:00:00,85504966794157,2,328.0212738735141,0.19
493,494,2019-10-02 00:00:00,42894633798560,3,366.35279548214316,0.19
494,495,2019-10-11 00:00:00,44685877027054,1,667.9745470292695,0.07
495,496,2019-10-24 00:00:00,72888074260219,1,275.16736956978133,0.07
496,497,2019-10-31 00:00:00,91914234384047,3,14.184267925299796,0.07
497,498,2019-10-19 00:00:00,47664863556068,4,582.8529780440734,0.07
498,499,2019-09-29 00:00:00,29185797825033,3,290.80265457012314,0.19
499,500,2019-09-03 00:00:00,48859153300260,2,33.86213191326284,0.07
500,501,2019-08-13 00:00:00,39622892606535,4,222.34406085159262,0.19
501,502,2019-10-05 00:00:00,51574987552699,1,331.27077699150493,0.19
502,503,2019-08-20 00:00:00,47093250236633,4,673.8405465244343,0.07
503,504,2019-08-23 00:00:00,87496462941351,2,610.6449034718044,0.07
504,505,2019-10-27 00:00:00,83086641657973,3,439.06249242585056,0.19
505,506,2019-10-26 00:00:00,24549368711540,4,301.3516635718102,0.07
506,507,2019-08-24 00:00:00,24435138275836,1,656.4582600123326,0.19
507,508,2019-09-14 00:00:00,80597812632560,4,670.6076409974013,0.07
508,509,2019-08-12 00:00:00,92754861389705,4,98.72981632786257,0.07
509,510,2019-09-10 00:00:00,3899243052080,1,17.24789859474785,0.19
510,511,2019-09-17 00:00:00,55129633864856,1,429.6806493620887,0.07
511,512,2019-09-12 00:00:00,37655830467608,2,256.16428936417424,0.07
512,513,2019-09-21 00:00:00,62698730665045,1,440.30238157132334,0.19
513,514,2019-11-03 00:00:00,23919373273487,2,494.6166576777141,0.07
514,515,2019-10-18 00:00:00,76578744165415,4,244.94139620096584,0.07
515,516,2019-08-12 00:00:00,3533485382114,3,635.3576079851048,0.07
516,517,2019-10-26 00:00:00,60047137166722,1,891.6504419288917,0.19
517,518,2019-10-07 00:00:00,5664551286044,2,315.7329957942058,0.07
518,519,2019-09-15 00:00:00,6892438760608,3,888.2199052394034,0.19
519,520,2019-08-29 00:00:00,65552757786950,2,838.6803812343794,0.07
520,521,2019-09-04 00:00:00,35072319754081,2,607.19698961934,0.07
521,522,2019-08-16 00:00:00,24135863757895,4,244.40421054032663,0.07
522,523,2019-10-26 00:00:00,96117755401799,1,655.9881586764569,0.19
523,524,2019-10-18 00:00:00,37209344180516,4,115.64575962169917,0.07
524,525,2019-10-08 00:00:00,17556095599792,1,906.0197649506124,0.19
525,526,2019-08-21 00:00:00,66556374498479,3,597.1215802927952,0.07
526,527,2019-08-26 00:00:00,11270538647630,1,728.4488883010105,0.07
527,528,2019-09-21 00:00:00,67690895310092,4,598.111935812249,0.19
528,529,2019-09-22 00:00:00,60036989410996,4,457.7545145507734,0.07
529,530,2019-08-11 00:00:00,70495782516798,2,501.51451996494734,0.07
530,531,2019-10-04 00:00:00,38212843320190,2,577.9842056913903,0.07
531,532,2019-09-03 00:00:00,95292461209382,1,332.36901720270504,0.07
532,533,2019-08-29 00:00:00,97964333930801,4,344.0161572581792,0.07
533,534,2019-08-15 00:00:00,64920886459999,2,800.5956373043128,0.19
534,535,2019-09-11 00:00:00,98338420914387,4,213.32060006708835,0.19
535,536,2019-10-14 00:00:00,43111349679514,2,280.41217980988006,0.07
536,537,2019-10-16 00:00:00,52063408031614,1,62.93087149123978,0.19
537,538,2019-09-11 00:00:00,74810603124062,3,570.749503949837,0.07
538,539,2019-09-12 00:00:00,33833018349232,1,241.13666628243507,0.19
539,540,2019-08-30 00:00:00,347905891254,1,485.20776488692127,0.07
540,541,2019-10-23 00:00:00,13373213014260,3,873.9846401196517,0.19
541,542,2019-09-12 00:00:00,93507204971755,2,425.8204708544861,0.19
542,543,2019-10-17 00:00:00,29530555256884,4,713.8809551533991,0.19
543,544,2019-10-10 00:00:00,5798590266110,2,193.92650401986438,0.19
544,545,2019-09-01 00:00:00,85692681752957,2,403.0008793686179,0.07
545,546,2019-09-15 00:00:00,80637936229531,1,698.237321867902,0.19
546,547,2019-09-25 00:00:00,85303600877374,1,887.9950340634507,0.07
547,548,2019-08-20 00:00:00,68478013903195,1,55.584124554282006,0.19
548,549,2019-08-17 00:00:00,95069508240045,2,601.6401173149151,0.07
549,550,2019-09-15 00:00:00,27288928633882,4,520.1239882579071,0.07
550,551,2019-09-10 00:00:00,49911452084433,2,681.328563472197,0.07
551,552,2019-08-30 00:00:00,54408192089859,2,506.0171098657156,0.19
552,553,2019-10-15 00:00:00,39228799756995,2,96.91415429257187,0.07
553,554,2019-08-25 00:00:00,46028534311036,2,81.36408667858583,0.07
554,555,2019-09-05 00:00:00,66875346836407,4,199.57523614196887,0.19
555,556,2019-08-18 00:00:00,8119136818471,3,71.4448581119899,0.19
556,557,2019-09-28 00:00:00,79815895274537,1,27.107924475422525,0.07
557,558,2019-10-05 00:00:00,91794010580896,1,772.0686522057088,0.07
558,559,2019-09-18 00:00:00,35912709990422,2,122.93770610542101,0.19
559,560,2019-09-08 00:00:00,44517785368741,2,245.95019297552932,0.07
560,561,2019-10-19 00:00:00,97186886310212,2,667.0427404667897,0.19
561,562,2019-09-08 00:00:00,85816400839790,3,746.7246449008707,0.19
562,563,2019-11-02 00:00:00,23919373273487,1,168.7913777538942,0.19
563,564,2019-09-26 00:00:00,93049082076438,3,627.6112490502194,0.19
564,565,2019-10-21 00:00:00,13162842198131,2,335.82286981821494,0.07
565,566,2019-09-04 00:00:00,29442368358887,3,281.47231391293656,0.19
566,567,2019-10-05 00:00:00,60335392323418,4,686.4768062879327,0.07
567,568,2019-09-17 00:00:00,46138581947508,4,122.90350261543387,0.19
568,569,2019-11-01 00:00:00,73930072469582,2,721.1970513984475,0.07
569,570,2019-08-10 00:00:00,22699521178666,4,879.7068194755141,0.07
570,571,2019-08-17 00:00:00,80530189808403,3,484.6235693874348,0.07
571,572,2019-09-27 00:00:00,42358173990674,2,40.837412105277956,0.19
572,573,2019-09-06 00:00:00,24286534524890,3,185.9075324390979,0.19
573,574,2019-11-01 00:00:00,83992641884753,2,599.9426669066852,0.07
574,575,2019-10-22 00:00:00,91931974797392,1,776.7831965003351,0.19
575,576,2019-09-23 00:00:00,51631819212575,2,530.5636456558135,0.19
576,577,2019-08-06 00:00:00,41503770103285,1,818.9201462917332,0.07
577,578,2019-08-26 00:00:00,89169928347381,3,118.89205221995185,0.19
578,579,2019-08-09 00:00:00,811945222094,3,690.1823975621284,0.19
579,580,2019-09-16 00:00:00,12718815573815,2,268.8559538444436,0.19
580,581,2019-08-18 00:00:00,64103041617809,1,772.4270584899199,0.07
581,582,2019-09-16 00:00:00,14258577095073,4,841.1179103104415,0.07
582,583,2019-10-06 00:00:00,52511527846549,4,311.39354716079043,0.19
583,584,2019-10-25 00:00:00,15774995656263,4,430.06802914904205,0.19
584,585,2019-09-01 00:00:00,21426907304644,1,742.1663046928805,0.07
585,586,2019-09-21 00:00:00,9717736031844,4,340.1729544791296,0.19
586,587,2019-09-15 00:00:00,34548230345629,2,44.75842379773352,0.07
587,588,2019-10-30 00:00:00,84744045472749,1,236.54811557183743,0.19
588,589,2019-09-21 00:00:00,89357425060331,2,16.518325553469214,0.19
589,590,2019-08-11 00:00:00,4942622645162,1,786.9745152507239,0.19
590,591,2019-10-12 00:00:00,64323278534141,2,495.94671065966713,0.19
591,592,2019-09-21 00:00:00,5319379599401,1,370.58042065107776,0.07
592,593,2019-10-10 00:00:00,56441911134948,1,166.81523115554225,0.07
593,594,2019-08-14 00:00:00,6445883575895,4,706.0504031724984,0.19
594,595,2019-10-07 00:00:00,16869537419352,1,498.6565192690706,0.19
595,596,2019-08-27 00:00:00,73811488473864,2,70.09565695124323,0.19
596,597,2019-10-20 00:00:00,63724217163534,3,468.3138087793718,0.19
597,598,2019-08-30 00:00:00,55170699009795,2,874.8512821728791,0.19
598,599,2019-08-29 00:00:00,53067635695797,1,832.7728248509154,0.19
599,600,2019-08-07 00:00:00,36255810718064,4,113.89340497615956,0.07
600,601,2019-10-07 00:00:00,68426833880194,1,419.59080666999415,0.19
601,602,2019-09-07 00:00:00,43480490109099,3,416.3959744504143,0.19
602,603,2019-09-07 00:00:00,8817779294713,1,710.0168583875898,0.19
603,604,2019-08-26 00:00:00,42325377793163,1,617.8187868170462,0.07
604,605,2019-10-16 00:00:00,84744045472749,1,538.4215335520743,0.07
605,606,2019-10-28 00:00:00,97145779152555,3,794.1315847786472,0.07
606,607,2019-08-09 00:00:00,21234030160600,2,249.38606473553898,0.19
607,608,2019-09-12 00:00:00,76985915634715,3,205.96180697001006,0.07
608,609,2019-09-21 00:00:00,52130267774035,1,87.82982962348201,0.19
609,610,2019-10-15 00:00:00,11632708481659,3,101.8823877047566,0.07
610,611,2019-09-07 00:00:00,92028604144104,1,806.098487418913,0.19
611,612,2019-08-30 00:00:00,50853147901423,4,805.726996550706,0.07
612,613,2019-08-18 00:00:00,97868143787318,2,169.54953584829823,0.07
613,614,2019-08-28 00:00:00,69993214067386,2,77.70417177477655,0.19
614,615,2019-09-12 00:00:00,56713558605689,4,588.8980635080882,0.07
615,616,2019-09-24 00:00:00,63379528476523,1,470.17977294812266,0.19
616,617,2019-08-29 00:00:00,26879060198295,1,537.8550783816877,0.07
617,618,2019-10-29 00:00:00,16070348423816,2,665.5685244165093,0.07
618,619,2019-10-26 00:00:00,54296747366801,4,616.9787410290401,0.19
619,620,2019-10-22 00:00:00,46067293479482,3,328.49209282416905,0.07
620,621,2019-09-15 00:00:00,24696019934436,4,420.53549652102544,0.19
621,622,2019-10-07 00:00:00,71267098590165,1,275.6415446370725,0.19
622,623,2019-09-13 00:00:00,26571975529069,3,398.7806145170225,0.07
623,624,2019-09-26 00:00:00,21337857644565,2,604.3151849956612,0.07
624,625,2019-08-06 00:00:00,38777968472610,4,354.80318968198213,0.07
625,626,2019-09-04 00:00:00,38255290592927,3,143.5912183908633,0.07
626,627,2019-11-04 00:00:00,41283921361996,2,467.94150816744406,0.19
627,628,2019-09-05 00:00:00,67204524028111,1,86.5315985249658,0.19
628,629,2019-08-10 00:00:00,81962898820491,3,602.7857760472159,0.19
629,630,2019-08-09 00:00:00,11548698009783,1,290.77903459595456,0.07
630,631,2019-08-31 00:00:00,75280578094751,2,565.6961698800702,0.07
631,632,2019-08-28 00:00:00,21374008340052,2,273.0065499809639,0.19
632,633,2019-08-18 00:00:00,9605126204160,2,297.636232742445,0.19
633,634,2019-11-03 00:00:00,53500206769947,3,603.8406399930394,0.19
634,635,2019-09-16 00:00:00,67204524028111,2,502.78460235342146,0.07
635,636,2019-10-12 00:00:00,5371803120594,2,649.960473368179,0.19
636,637,2019-08-09 00:00:00,86913231429000,3,180.29925776163444,0.07
637,638,2019-10-17 00:00:00,96395683384176,1,68.12766683019166,0.07
638,639,2019-10-22 00:00:00,23194431236243,3,248.74663870311952,0.07
639,640,2019-09-18 00:00:00,16546023822705,2,606.2571815615738,0.07
640,641,2019-08-19 00:00:00,60030094674018,4,804.5252632916981,0.19
641,642,2019-08-26 00:00:00,92750860530314,4,288.70594739778966,0.19
642,643,2019-08-15 00:00:00,91931974797392,4,621.7718786409195,0.07
643,644,2019-09-11 00:00:00,37598615742839,3,190.6616909741904,0.19
644,645,2019-10-10 00:00:00,85329349401224,1,768.1007305489809,0.07
645,646,2019-10-22 00:00:00,77802420173966,2,853.7505872375999,0.07
646,647,2019-09-02 00:00:00,79391122770262,1,249.1330494935732,0.07
647,648,2019-09-04 00:00:00,73914310007632,2,310.81086194284137,0.19
648,649,2019-08-20 00:00:00,50452387270448,2,73.58865120683554,0.19
649,650,2019-08-15 00:00:00,87304819489354,4,615.7649618797906,0.07
650,651,2019-10-12 00:00:00,54025513931879,2,58.48070293726691,0.07
651,652,2019-10-01 00:00:00,54278286194009,3,646.1819545354309,0.07
652,653,2019-10-22 00:00:00,60233157071797,1,127.64725072429242,0.19
653,654,2019-09-01 00:00:00,59494058332907,3,148.4068729252932,0.07
654,655,2019-08-10 00:00:00,66023585184575,2,433.30169288364993,0.19
655,656,2019-09-16 00:00:00,55739889810136,4,154.14529675820523,0.19
656,657,2019-09-24 00:00:00,80065136783836,4,785.5066165815512,0.19
657,658,2019-08-18 00:00:00,15774995656263,3,486.124076852189,0.07
658,659,2019-09-06 00:00:00,2521905017395,3,588.2311464135541,0.07
659,660,2019-09-01 00:00:00,72723774397808,1,490.0055944231595,0.19
660,661,2019-08-12 00:00:00,92638809158354,3,831.8812694949304,0.19
661,662,2019-08-25 00:00:00,2279402734716,2,718.9220245650677,0.19
662,663,2019-10-08 00:00:00,85526949191171,2,358.01855539709413,0.19
663,664,2019-08-31 00:00:00,92791518506689,1,664.7520412210465,0.07
